series,days,rs_from,rs_to,n,hit,mean,median,n_2021,hit_2021,mean_2021,n_2022,hit_2022,mean_2022,n_2023,hit_2023,mean_2023,n_2024,hit_2024,mean_2024,n_2025,hit_2025,mean_2025,n_2026,hit_2026,mean_2026
roc_63_126_252_w122,10,30,85,163,0.5460122699386503,0.1631369919525473,0.03189665142150733,19,0.10526315789473684,-0.182048371115618,32,0.4375,0.05750272614898553,53,0.6415094339622641,0.19937604536802297,34,0.6176470588235294,0.39579660093154545,23,0.7391304347826086,0.1790918340530925,2,0.5,0.03351724164775938
roc_63_126_252_w122,10,30,90,88,0.5909090909090909,0.30665727872549514,0.06038162325524543,8,0.0,-0.23869119150985146,16,0.4375,0.13927826409832483,32,0.65625,0.2730733573448777,20,0.85,0.7331347199768627,11,0.5454545454545454,0.27745544868788535,1,1.0,0.21386606420909948
roc_63_126_252_w122,10,30,95,28,0.6785714285714286,0.4129267343772968,0.1934096741902721,1,0.0,-0.0665272162452486,4,0.5,0.45915597015194454,7,0.8571428571428571,0.2764503696345176,12,0.6666666666666666,0.5802784485443474,2,0.5,0.22225981153673413,2,1.0,0.2244191525772602
roc_63_126_252_w122,10,40,85,285,0.512280701754386,0.1029342379484597,0.006555686091406887,31,0.22580645161290322,-0.11581421432818731,53,0.4528301886792453,0.06062275661729966,92,0.5543478260869565,0.09501474915963973,58,0.603448275862069,0.26552048361850233,44,0.6363636363636364,0.14870174860446436,7,0.14285714285714285,-0.13870422176978373
roc_63_126_252_w122,10,40,90,129,0.5038759689922481,0.1849441872412864,0.004561087354248983,17,0.11764705882352941,-0.20511164273980592,24,0.4166666666666667,0.10520549740479246,47,0.5319148936170213,0.16183685394686265,25,0.76,0.5456488648578323,15,0.5333333333333333,0.22388975478867834,1,1.0,0.21386606420909948
roc_63_126_252_w122,10,40,95,45,0.5333333333333333,0.2887149992442412,0.043442604851805955,5,0.0,-0.20146338942513267,10,0.5,0.24121692590460703,9,0.7777777777777778,0.3641491311174222,16,0.5625,0.4682852415928017,3,0.3333333333333333,0.12285943445810062,2,1.0,0.2244191525772602
roc_63_126_252_w122,20,20,85,238,0.5336134453781513,0.13265326922591153,0.009219594091548267,25,0.2,-0.1550881816035508,38,0.3684210526315789,0.012906694191841431,90,0.5111111111111111,0.08021296248528052,46,0.6739130434782609,0.41543539718669775,37,0.8108108108108109,0.23938487225006863,2,0.5,-0.11410346547506778
roc_63_126_252_w122,20,20,90,137,0.5547445255474452,0.26361711162988344,0.03189665142150733,19,0.10526315789473684,-0.20052433012633983,19,0.47368421052631576,0.15450070371363078,54,0.5740740740740741,0.2027536169303963,31,0.7419354838709677,0.5851433438546864,12,0.8333333333333334,0.672016777513116,2,0.5,-0.0811735543792837
roc_63_126_252_w122,20,20,95,63,0.6349206349206349,0.3564027613565214,0.1584303479724145,7,0.14285714285714285,-0.07067550021944967,6,0.8333333333333334,0.4694881700283382,22,0.6363636363636364,0.2059168654912905,22,0.6818181818181818,0.5551835862349178,3,0.6666666666666666,0.9509386516890851,3,1.0,0.17804918459437657
roc_63_126_252_w122,20,30,85,405,0.48641975308641977,0.09877371204425835,-0.009854808113235247,45,0.17777777777777778,-0.13852541864387358,86,0.3953488372093023,0.030160444665217778,130,0.4846153846153846,0.045315076416822066,75,0.5866666666666667,0.27091649381404725,58,0.7413793103448276,0.285451611423369,11,0.45454545454545453,0.07975532208130941
roc_63_126_252_w122,20,30,90,211,0.5213270142180095,0.190182607151642,0.009025626102403317,28,0.10714285714285714,-0.21321618957906985,48,0.4791666666666667,0.11062917041275981,76,0.5394736842105263,0.1566231816603669,38,0.7368421052631579,0.5279491477813829,19,0.7368421052631579,0.4729105749618981,2,0.5,-0.0811735543792837
roc_63_126_252_w122,20,30,95,94,0.6170212765957447,0.2795635174006708,0.11842490930884719,9,0.1111111111111111,-0.10831298594265411,18,0.6666666666666666,0.2538076281293715,30,0.6666666666666666,0.1616945224738783,28,0.6428571428571429,0.47112133281988455,6,0.6666666666666666,0.6848116093103352,3,1.0,0.17804918459437657
roc_63_126_252_w122,20,40,85,694,0.4769452449567723,0.06293339872893444,-0.014452016713695504,77,0.22077922077922077,-0.10397150504214347,140,0.4142857142857143,0.007235528732206875,227,0.4801762114537445,0.01524179269357694,129,0.5813953488372093,0.18266625169277714,98,0.6530612244897959,0.24228000157546536,23,0.34782608695652173,-0.0011574666809018236
roc_63_126_252_w122,20,40,90,346,0.47398843930635837,0.10969942481371348,-0.019971331865925368,49,0.16326530612244897,-0.17394403805131153,81,0.38271604938271603,0.031091917295442383,117,0.5128205128205128,0.09094796313926487,60,0.65,0.3206327970950614,36,0.6666666666666666,0.3846366786495516,3,0.6666666666666666,0.14864899234270415
roc_63_126_252_w122,20,40,95,133,0.5263157894736842,0.1799676667667187,0.01808156769761249,13,0.07692307692307693,-0.1197361068146332,25,0.6,0.18538723684454012,40,0.575,0.11074348431849299,41,0.5365853658536586,0.2927067226550821,11,0.5454545454545454,0.35388414473355456,3,1.0,0.17804918459437657
roc_63_126_252_w122,40,20,85,643,0.505443234836703,0.07626492049864383,0.0019545535131310077,61,0.2786885245901639,-0.126544360340808,122,0.3524590163934426,0.009055203306464383,208,0.47115384615384615,0.03513722204886282,132,0.6060606060606061,0.18587519909769332,100,0.74,0.21708721538845194,20,0.65,0.11048176653617432
roc_63_126_252_w122,40,20,90,376,0.4973404255319149,0.13570629495379544,-0.0006020179269874415,48,0.22916666666666666,-0.1613546439199139,70,0.38571428571428573,0.06378183967999593,129,0.5581395348837209,0.15358680559589089,81,0.5432098765432098,0.23647516538690966,43,0.7209302325581395,0.3577582842126063,5,0.4,0.011167472852933314
roc_63_126_252_w122,40,20,95,175,0.5428571428571428,0.21534848609433083,0.043442604851805955,19,0.2631578947368421,-0.14136096166729023,23,0.5652173913043478,0.1836204309253797,66,0.5454545454545454,0.13453607781945648,54,0.5555555555555556,0.3380242726017811,10,0.8,0.848173401653925,3,1.0,0.17804918459437657
roc_63_126_252_w122,40,30,85,1032,0.5,0.06299875260915042,3.485582485862615e-05,114,0.2719298245614035,-0.10842473983361597,220,0.4318181818181818,0.009906357916499277,295,0.49491525423728816,0.02122485481459869,183,0.5683060109289617,0.14471316201965725,174,0.6551724137931034,0.20088527262473807,46,0.5652173913043478,0.1647732705401696
roc_63_126_252_w122,40,30,90,584,0.5,0.10334313366545032,0.00020705834797307698,84,0.25,-0.14833782409877772,129,0.4573643410852713,0.04588895921175223,177,0.5480225988700564,0.10459215227273291,112,0.5178571428571429,0.18193679169120316,74,0.7027027027027027,0.34045395862495426,8,0.625,0.3610450805868681
roc_63_126_252_w122,40,30,95,242,0.5413223140495868,0.1832351317677364,0.03995516704038704,24,0.25,-0.1265354552065211,44,0.5909090909090909,0.12616123750398867,87,0.5287356321839081,0.10461796433403907,66,0.5303030303030303,0.29206262820124346,17,0.8235294117647058,0.7536956043363207,4,1.0,0.15948418262807457
roc_63_126_252_w122,40,40,85,1610,0.49875776397515525,0.049605058648578865,3.485582485862615e-05,172,0.27325581395348836,-0.09197370882612592,357,0.4789915966386555,0.013460083782875618,457,0.474835886214442,0.007896989746117123,269,0.587360594795539,0.11913928661877711,280,0.6178571428571429,0.17446148517855845,75,0.49333333333333335,0.08588040820251873
roc_63_126_252_w122,40,40,90,854,0.49063231850117095,0.07821014013294407,-0.005146629911720546,122,0.2459016393442623,-0.1293852105510496,196,0.45918367346938777,0.038313525064452535,254,0.5196850393700787,0.0666076896220958,146,0.5205479452054794,0.15613835838248713,122,0.680327868852459,0.26128662840331324,14,0.5714285714285714,0.2501365319814365
roc_63_126_252_w122,40,40,95,340,0.5058823529411764,0.11901289018550204,0.0021430472199227557,41,0.24390243902439024,-0.12713245201062903,70,0.5,0.05964490978795884,106,0.5566037735849056,0.08973297712322553,87,0.5287356321839081,0.22408725692033454,31,0.5806451612903226,0.3849241953260465,5,0.8,0.11234650562218522
roc_63_126_252_w212,10,20,85,141,0.45390070921985815,0.10120652273541056,-0.028845728437999707,18,0.2222222222222222,-0.18780376986577849,28,0.25,-0.17260114035371696,51,0.5882352941176471,0.1719723746242938,32,0.5625,0.34459285231265063,10,0.4,0.22181488589890153,2,0.5,0.23385412717408038
roc_63_126_252_w212,10,20,90,84,0.5119047619047619,0.1412670892946324,0.004901910292297473,11,0.09090909090909091,-0.23965683064060378,17,0.23529411764705882,-0.15913634958987347,27,0.6296296296296297,0.15880191154330137,25,0.72,0.4459887033703244,3,0.6666666666666666,0.5189144402290878,1,1.0,0.21386606420909948
roc_63_126_252_w212,10,20,95,45,0.5555555555555556,0.13578895188116916,0.043442604851805955,2,0.0,-0.2885886093388657,9,0.3333333333333333,-0.13152910905975437,16,0.5,-0.15932928527956014,14,0.7857142857142857,0.6075135090586324,3,0.6666666666666666,0.5672184694370467,1,1.0,0.21386606420909948
roc_63_126_252_w212,10,30,85,227,0.4581497797356828,0.06718629076321936,-0.02002403901321803,28,0.25,-0.15290542472265045,58,0.27586206896551724,-0.1005108955030051,76,0.5921052631578947,0.12723996862636408,42,0.5714285714285714,0.29306874949676825,16,0.5,0.18739458378384477,7,0.5714285714285714,0.05497619994997892
roc_63_126_252_w212,10,30,90,119,0.42016806722689076,0.08479675805562284,-0.06749388982891502,15,0.06666666666666667,-0.21260974143589545,34,0.17647058823529413,-0.149295169654229,37,0.5405405405405406,0.1103767348320149,28,0.6785714285714286,0.42411684023232404,4,0.75,0.5457298297256533,1,1.0,0.21386606420909948
roc_63_126_252_w212,10,30,95,54,0.5,0.12109950454239883,-0.007489005215505884,4,0.0,-0.212262843656815,10,0.4,-0.09866358278272101,18,0.4444444444444444,-0.14860070825911897,18,0.6666666666666666,0.5074639846604393,3,0.6666666666666666,0.5672184694370467,1,1.0,0.21386606420909948
roc_63_126_252_w212,10,40,85,362,0.4585635359116022,0.07383573708393236,-0.01834694569981432,37,0.24324324324324326,-0.14310412051964846,89,0.3146067415730337,-0.0676118953727544,116,0.5172413793103449,0.0929730461799371,69,0.5797101449275363,0.23433876256360253,39,0.5897435897435898,0.2604998665644093,12,0.5,0.07725876683436782
roc_63_126_252_w212,10,40,90,184,0.45108695652173914,0.11931225058120487,-0.05523274076155377,19,0.05263157894736842,-0.20407898330540794,48,0.2708333333333333,-0.07192501643532091,58,0.5,0.12319917740964695,42,0.6904761904761905,0.3863319493023124,16,0.625,0.35612470962338183,1,1.0,0.21386606420909948
roc_63_126_252_w212,10,40,95,79,0.45569620253164556,0.14887231620062713,-0.05902942543986778,6,0.0,-0.22213358876293965,17,0.35294117647058826,-0.042645658055068376,26,0.46153846153846156,0.012209274251732297,22,0.5909090909090909,0.4094588264018719,7,0.5714285714285714,0.611327046252575,1,1.0,0.21386606420909948
roc_63_126_252_w212,20,20,85,338,0.47041420118343197,0.09196591967309639,-0.018979226482432554,36,0.19444444444444445,-0.14139259632756518,74,0.32432432432432434,-0.0809329778252923,130,0.5384615384615384,0.11454902009585137,57,0.5263157894736842,0.25170487897084437,34,0.7058823529411765,0.36459890014669,7,0.5714285714285714,0.07553447965489828
roc_63_126_252_w212,20,20,90,181,0.5193370165745856,0.13962333261293827,0.009629597189606764,21,0.09523809523809523,-0.19159088805981975,36,0.3333333333333333,-0.05704788395496555,70,0.5428571428571428,0.11752791737989564,40,0.75,0.3904171572574205,13,0.8461538461538461,0.5608807002675529,1,1.0,0.21386606420909948
roc_63_126_252_w212,20,20,95,95,0.5157894736842106,0.17813941385627474,0.01562194085228863,9,0.1111111111111111,-0.19326697663399894,14,0.35714285714285715,-0.03785719545091285,39,0.5128205128205128,0.014981007162061055,24,0.6666666666666666,0.5061551164990256,7,0.7142857142857143,0.8651719628971417,2,1.0,0.20223101339394456
roc_63_126_252_w212,20,30,85,570,0.48947368421052634,0.06834958383386956,-0.009278838620019658,64,0.265625,-0.1242136525454854,139,0.37410071942446044,-0.05512942253882529,188,0.5372340425531915,0.07823677203298578,98,0.5612244897959183,0.18349675836372734,61,0.6721311475409836,0.3109098109172248,20,0.65,0.145761617665806
roc_63_126_252_w212,20,30,90,308,0.4675324675324675,0.08623864680755798,-0.02662808687857443,41,0.21951219512195122,-0.1265393970802803,76,0.27631578947368424,-0.05994204067668963,106,0.49056603773584906,0.058298097835014995,59,0.7288135593220338,0.35209452177368444,20,0.8,0.4580664053291813,6,0.5,0.0317850544508597
roc_63_126_252_w212,20,30,95,125,0.504,0.15503044341367442,0.009629597189606764,12,0.08333333333333333,-0.18960729857171968,23,0.43478260869565216,0.039403004160052005,53,0.49056603773584906,0.0183211864324562,27,0.6666666666666666,0.4715633224010322,8,0.75,0.8300161626691014,2,1.0,0.20223101339394456
roc_63_126_252_w212,20,40,85,902,0.47339246119733924,0.06247833128101692,-0.012911558184199423,95,0.29473684210526313,-0.10863003749346722,222,0.3918918918918919,-0.04243941878227397,282,0.48226950354609927,0.04156247313032584,161,0.5527950310559007,0.16948933509749237,110,0.6090909090909091,0.25420330359016674,32,0.625,0.2885345807022325
roc_63_126_252_w212,20,40,90,475,0.45263157894736844,0.07070835898801489,-0.036600692117507605,55,0.21818181818181817,-0.11518478200946325,133,0.3157894736842105,-0.044967179414334535,147,0.4557823129251701,0.0295449280012462,89,0.6404494382022472,0.27255744813229416,43,0.7441860465116279,0.39073834726343426,8,0.625,0.08770640609915922
roc_63_126_252_w212,20,40,95,169,0.48520710059171596,0.14309535680682797,-0.024607607620618532,15,0.06666666666666667,-0.18052971705722384,35,0.37142857142857144,0.011805925798160552,62,0.5,0.039275836167541184,39,0.6153846153846154,0.35993978868703935,16,0.6875,0.6000398765816679,2,1.0,0.20223101339394456
roc_63_126_252_w212,40,20,85,883,0.48471121177802945,0.07212403541582148,-0.009694431042675977,92,0.2826086956521739,-0.10537597929124938,213,0.37089201877934275,-0.06408445234900831,250,0.512,0.08248183797221018,150,0.5,0.11473459917337121,136,0.6911764705882353,0.30423478905349244,42,0.6190476190476191,0.18728884763639145
roc_63_126_252_w212,40,20,90,520,0.47307692307692306,0.07141338197581501,-0.026143498399260223,49,0.1836734693877551,-0.1550378891850766,120,0.375,-0.034087876158099266,162,0.4691358024691358,0.04827316248654185,108,0.5555555555555556,0.18243362932462254,66,0.7424242424242424,0.30861558229471914,15,0.4666666666666667,0.06944452416552029
roc_63_126_252_w212,40,20,95,233,0.47639484978540775,0.08368766907971346,-0.015663046903422573,20,0.2,-0.1839836272664792,38,0.3684210526315789,-0.06405741865931676,102,0.46078431372549017,0.011461881365854496,50,0.56,0.28805316013265825,19,0.7368421052631579,0.49544852330384054,4,1.0,0.1569473753084536
roc_63_126_252_w212,40,30,85,1346,0.4933135215453195,0.0656507585877959,-0.005417457052592223,151,0.2980132450331126,-0.0926435668030306,328,0.42378048780487804,-0.03524400404651538,368,0.5081521739130435,0.054139819555131995,220,0.4818181818181818,0.08322781425337562,211,0.6729857819905213,0.2723781504064382,68,0.6617647058823529,0.2683077149592566
roc_63_126_252_w212,40,30,90,771,0.4695201037613489,0.07605612228823397,-0.027191196018920227,92,0.2826086956521739,-0.09820338910125413,185,0.3891891891891892,-0.012666239509989057,221,0.4434389140271493,0.02994424419519145,147,0.5238095238095238,0.14255708128241992,104,0.7211538461538461,0.3439093138511154,22,0.6363636363636364,0.30652726335076763
roc_63_126_252_w212,40,30,95,335,0.4746268656716418,0.0951265074687698,-0.017471735042086323,37,0.24324324324324326,-0.14032759626205568,64,0.328125,-0.026565388777840752,128,0.484375,0.012558403695176506,69,0.5797101449275363,0.27289942968200426,33,0.696969696969697,0.5361927310073042,4,1.0,0.1569473753084536
roc_63_126_252_w212,40,40,85,2028,0.48520710059171596,0.0483766250551418,-0.007076344686490099,232,0.28879310344827586,-0.08398514024327387,493,0.4421906693711968,-0.02100891989184586,539,0.47680890538033394,0.026184530264994517,352,0.5340909090909091,0.07862176672681677,312,0.6314102564102564,0.2133918540113127,100,0.57,0.19438306411824943
roc_63_126_252_w212,40,40,90,1113,0.4573225516621743,0.05316830187906475,-0.028296640688268093,139,0.23741007194244604,-0.10613357872631028,275,0.4109090909090909,-0.013247741587383201,304,0.4276315789473684,0.004966482439743799,207,0.5072463768115942,0.10496934910702854,158,0.7025316455696202,0.28842039156659494,30,0.5666666666666667,0.29383098745851716
roc_63_126_252_w212,40,40,95,438,0.4817351598173516,0.09532746797489267,-0.008727496146342162,49,0.2857142857142857,-0.10734150306162162,100,0.38,-0.012042959634372135,139,0.48201438848920863,0.005740429005850748,95,0.5578947368421052,0.225387664231053,48,0.6666666666666666,0.44651803494644576,7,1.0,0.6535495964667101
roc_63_126_252_w113,10,20,85,72,0.5138888888888888,0.2450134118924049,0.0036306081042664085,10,0.2,-0.08953300048734816,11,0.18181818181818182,-0.08002334359999698,22,0.6818181818181818,0.25591310541410506,20,0.7,0.5451521057128267,7,0.42857142857142855,0.4023410748663191,2,0.5,0.03351724164775938
roc_63_126_252_w113,10,20,90,38,0.6578947368421053,0.39120425191345964,0.17874408644908435,4,0.0,-0.17665857073834176,5,0.2,-0.10671612967123312,12,0.75,0.19217970363140446,13,0.8461538461538461,0.7441865794702895,3,1.0,1.3038428210404276,1,1.0,0.21386606420909948
roc_63_126_252_w113,10,20,95,22,0.6818181818181818,0.500764061616304,0.17822809317013144,1,0.0,-0.0665272162452486,2,0.0,-0.27829219572850944,10,0.8,0.24212695147365118,7,0.7142857142857143,1.2555139848260417,1,1.0,0.377795331113147,1,1.0,0.05225822362900612
roc_63_126_252_w113,10,30,85,127,0.4251968503937008,0.12077804960338571,-0.04276739438877131,18,0.16666666666666666,-0.1517414139832536,30,0.26666666666666666,-0.020887425144408552,41,0.5121951219512195,0.10768587245668898,25,0.68,0.44749598527921786,9,0.4444444444444444,0.3886881082411977,4,0.25,-0.10098321780366629
roc_63_126_252_w113,10,30,90,63,0.5555555555555556,0.2511391532197994,0.04906015244036377,7,0.0,-0.20437357785899768,16,0.3125,0.028995159123379216,18,0.6666666666666666,0.09638340901699632,17,0.7647058823529411,0.600211201044391,4,1.0,1.15902532690415,1,1.0,0.21386606420909948
roc_63_126_252_w113,10,30,95,34,0.6176470588235294,0.38951625215807795,0.1572385370527276,3,0.6666666666666666,0.09552195182444574,9,0.2222222222222222,0.022598232126173994,11,0.7272727272727273,0.200211676299742,8,0.75,1.1745809737788893,2,1.0,0.5511840878042322,1,1.0,0.05225822362900612
roc_63_126_252_w113,10,40,85,222,0.4369369369369369,0.07454415474484097,-0.042832827564137366,34,0.17647058823529413,-0.12161687865196355,54,0.3148148148148148,-0.042544253598435916,70,0.5142857142857142,0.07026688967783723,35,0.6857142857142857,0.37662123347470317,23,0.5652173913043478,0.2423385143664457,6,0.16666666666666666,-0.11550755960907914
roc_63_126_252_w113,10,40,90,105,0.5142857142857142,0.16862956836189782,0.010491667064156607,12,0.08333333333333333,-0.14271440449941394,28,0.2857142857142857,-0.02724156376128026,36,0.6111111111111112,0.12119156146425684,19,0.7894736842105263,0.5448422461048454,9,0.7777777777777778,0.5836307071548528,1,1.0,0.21386606420909948
roc_63_126_252_w113,10,40,95,49,0.5510204081632653,0.297530156780382,0.09354279276021282,7,0.2857142857142857,-0.03596166091013285,11,0.18181818181818182,-0.04529875112229964,15,0.6,0.23711247372417313,11,0.8181818181818182,0.9300658804246266,4,1.0,0.37233138919811276,1,1.0,0.05225822362900612
roc_63_126_252_w113,20,20,85,175,0.4857142857142857,0.1549610462603331,-0.009923750925325603,22,0.22727272727272727,-0.09878797069274446,25,0.28,0.02154986878887192,69,0.4927536231884058,0.07770702663645741,38,0.6842105263157895,0.44212264730011686,18,0.6111111111111112,0.3533023359638078,3,0.6666666666666666,0.0769614161361097
roc_63_126_252_w113,20,20,90,105,0.5333333333333333,0.2554074828190363,0.012771067420686899,19,0.05263157894736842,-0.15985810696050312,14,0.42857142857142855,0.14917860755274595,39,0.5897435897435898,0.10300728038874651,25,0.72,0.5894131511571493,7,1.0,1.2571586348872827,1,1.0,0.21386606420909948
roc_63_126_252_w113,20,20,95,57,0.5964912280701754,0.4179702626631275,0.13310647009215337,7,0.2857142857142857,-0.027356103553662754,5,0.4,0.20882237037812584,27,0.5555555555555556,0.11553019729904758,13,0.7692307692307693,1.0715597611139147,4,1.0,1.4674588498997743,1,1.0,0.05225822362900612
roc_63_126_252_w113,20,30,85,339,0.46607669616519176,0.08599115931081999,-0.019971331865925368,46,0.17391304347826086,-0.1534583850046511,70,0.35714285714285715,-0.0195769216576135,113,0.45132743362831856,0.033982921575987736,59,0.6949152542372882,0.33505031463150287,41,0.7073170731707317,0.34555121879478473,10,0.4,-0.019516543931658435
roc_63_126_252_w113,20,30,90,172,0.5348837209302325,0.18183739438628568,0.01984417230404023,25,0.04,-0.17069722500518633,37,0.35135135135135137,0.013103747113617885,56,0.6428571428571429,0.10562092048377993,36,0.7222222222222222,0.45717314959631555,15,1.0,0.886019516383459,3,0.3333333333333333,-0.20155795398132922
roc_63_126_252_w113,20,30,95,79,0.6075949367088608,0.32436902987967353,0.10979301567014921,10,0.4,-0.012497723952735884,13,0.38461538461538464,0.0966769264061445,31,0.5483870967741935,0.103574155669754,16,0.8125,0.918247594936721,7,1.0,0.9193175791961286,2,1.0,0.07767357880943726
roc_63_126_252_w113,20,40,85,582,0.46735395189003437,0.07323776920622097,-0.022498878868695726,70,0.22857142857142856,-0.1308190386906179,120,0.38333333333333336,-0.03874975811096702,187,0.44385026737967914,0.0024489128836526703,110,0.6272727272727273,0.22654495018737805,75,0.6533333333333333,0.29020456322255117,20,0.45,0.4720879534557544
roc_63_126_252_w113,20,40,90,277,0.4729241877256318,0.10887180592396499,-0.011733575963475129,36,0.1111111111111111,-0.1505753726497071,68,0.38235294117647056,-0.005361850504975019,88,0.5,0.047659732332008174,54,0.6481481481481481,0.29380083678174423,27,0.7407407407407407,0.6097263371675239,4,0.5,-0.09854355335755563
roc_63_126_252_w113,20,40,95,118,0.559322033898305,0.23270273943492628,0.07046585404722416,15,0.26666666666666666,-0.05572968581107599,20,0.4,0.05120724851296079,50,0.5,0.09261353398762752,19,0.7894736842105263,0.7596818892263193,12,1.0,0.6708953181606591,2,1.0,0.07767357880943726
roc_63_126_252_w113,40,20,85,487,0.4620123203285421,0.10558340569928147,-0.024762727457733447,55,0.2545454545454545,-0.12727879508746456,84,0.3333333333333333,-0.028791698427957316,153,0.4117647058823529,0.021631131453621655,105,0.5047619047619047,0.18258984899796393,74,0.7702702702702703,0.3440419443653523,16,0.625,0.8108975172738339
roc_63_126_252_w113,40,20,90,258,0.4496124031007752,0.11953249310722888,-0.036581012799184354,32,0.125,-0.1613276878580086,43,0.4186046511627907,0.024468854935957293,97,0.4742268041237113,0.05057854851061512,62,0.4838709677419355,0.27816061267747866,21,0.7619047619047619,0.5959278256310556,3,0.6666666666666666,0.14725835355329883
roc_63_126_252_w113,40,20,95,138,0.5507246376811594,0.24557814822519702,0.06639832236030241,17,0.4117647058823529,-0.020146092339972183,12,0.4166666666666667,0.13115689754015936,65,0.5230769230769231,0.08349604343373833,31,0.5806451612903226,0.5476263649080194,9,1.0,1.119418108633715,4,0.75,0.044990535332442766
roc_63_126_252_w113,40,30,85,884,0.48642533936651583,0.06356071531746374,-0.009854808113235247,113,0.25663716814159293,-0.11855023098825876,172,0.42441860465116277,-0.016685047483882033,251,0.44223107569721115,-0.006855266710069431,168,0.5535714285714286,0.15021232594482092,150,0.7066666666666667,0.23869910268670977,30,0.6,0.4406821334219101
roc_63_126_252_w113,40,30,90,440,0.45,0.06934124845126305,-0.026247638928375228,61,0.18032786885245902,-0.1363639518182995,94,0.4148936170212766,-0.00010734103903513522,138,0.4782608695652174,0.028622392570739674,86,0.5116279069767442,0.208481614481216,49,0.673469387755102,0.35127890599505424,12,0.4166666666666667,-0.009532884227752983
roc_63_126_252_w113,40,30,95,195,0.5487179487179488,0.18812482510016876,0.05052222443532006,21,0.3333333333333333,-0.03368099453369125,39,0.48717948717948717,0.03428509802976933,77,0.5064935064935064,0.05894277536554879,39,0.6153846153846154,0.4890899661934496,15,1.0,0.8174305620371907,4,0.75,0.044990535332442766
roc_63_126_252_w113,40,40,85,1361,0.4849375459221161,0.05007822958963043,-0.009534485386307967,168,0.27976190476190477,-0.0988500884896958,280,0.4392857142857143,-0.011522646074718522,394,0.4416243654822335,-0.01604009102552103,244,0.569672131147541,0.12012459934182633,231,0.6623376623376623,0.22405975172214462,44,0.5454545454545454,0.3025287178468989
roc_63_126_252_w113,40,40,90,662,0.4501510574018127,0.06805008838686875,-0.026742449759840747,88,0.22727272727272727,-0.10660422433575642,156,0.38461538461538464,-0.01737484439045984,198,0.47474747474747475,0.013733437871525731,122,0.4918032786885246,0.13590775997263224,82,0.6829268292682927,0.4200222101873963,16,0.5,0.21667968747259136
roc_63_126_252_w113,40,40,95,292,0.4965753424657534,0.13953615228342717,-0.0017352477755052664,29,0.3793103448275862,-0.04578286723907561,66,0.4090909090909091,-0.010083693555979255,106,0.4716981132075472,0.03417404143035637,52,0.5769230769230769,0.36588932143505126,34,0.6764705882352942,0.5882211247250219,5,0.8,0.107651403387793
roc_63_126_252_w311,10,20,85,253,0.4426877470355731,0.09752690304194865,-0.03162476917122803,25,0.12,-0.2356292625647098,67,0.31343283582089554,-0.08170398558120942,77,0.5064935064935064,0.18928040267237317,58,0.5172413793103449,0.2598318604024177,23,0.6956521739130435,0.2397900574802647,3,1.0,0.29306494550424755
roc_63_126_252_w311,10,20,90,165,0.41818181818181815,0.04156965327345923,-0.06082401705166929,18,0.05555555555555555,-0.2665805041013538,48,0.2916666666666667,-0.1308951448968745,51,0.6078431372549019,0.1854298970039607,35,0.5428571428571428,0.1912788272789159,12,0.25,0.09784877348077732,1,1.0,0.6145398352617415
roc_63_126_252_w311,10,20,95,76,0.40789473684210525,0.04312821728537088,-0.04543645053239137,12,0.25,-0.21889108470675242,18,0.2222222222222222,-0.13090165553414457,20,0.6,0.13150850487938973,21,0.47619047619047616,0.24698904997060103,4,0.25,0.05746527965107598,1,1.0,0.21386606420909948
roc_63_126_252_w311,10,30,85,429,0.42657342657342656,0.07199919853348292,-0.042800752080970506,47,0.2127659574468085,-0.1689535580911244,116,0.3448275862068966,-0.05632138593393213,119,0.42857142857142855,0.12525973163533013,88,0.5,0.23380158301710746,51,0.6470588235294118,0.18367892996851112,8,0.625,0.07817013780179485
roc_63_126_252_w311,10,30,90,257,0.4163424124513619,0.05894073721486908,-0.06082401705166929,30,0.2,-0.1625885166662198,72,0.3055555555555556,-0.10645979632616524,79,0.5189873417721519,0.15057224754478615,53,0.5283018867924528,0.22914759333874946,22,0.4090909090909091,0.1379982027926489,1,1.0,0.6145398352617415
roc_63_126_252_w311,10,30,95,107,0.4392523364485981,0.10443900814232265,-0.04318271643358018,15,0.26666666666666666,-0.20401849592349547,28,0.2857142857142857,-0.10095103115513637,31,0.5483870967741935,0.17754147346829258,25,0.52,0.3620998660684846,7,0.5714285714285714,0.3273902555694983,1,1.0,0.21386606420909948
roc_63_126_252_w311,10,40,85,669,0.4349775784753363,0.051937539859774874,-0.039356930887079755,77,0.2857142857142857,-0.1292278972040982,180,0.35,-0.0497258176865643,176,0.4375,0.07762956399626639,133,0.49624060150375937,0.1629007453628082,85,0.6352941176470588,0.2098050898101452,18,0.5,0.03151503447601786
roc_63_126_252_w311,10,40,90,374,0.42513368983957217,0.05156698197258994,-0.05009483711623958,41,0.24390243902439024,-0.1184630763635816,103,0.30097087378640774,-0.0913451125996932,108,0.5092592592592593,0.11887867983208322,70,0.5285714285714286,0.18054192746920839,43,0.5348837209302325,0.17838238723750488,9,0.3333333333333333,0.04492322116684406
